Name,Borough,Latitude,Longitude
Drayton Park (Pub),Islington,51.55397506,-0.104898815
Highbury Barn (Pub),Islington,51.55352451,-0.098181076
Woodbine (Pub),Islington,51.55951489,-0.09826314
Snooty Fox (Pub),Islington,51.54919434,-0.090702644
Wrestlers (Pub),Haringey,51.57434194,-0.149323716
Bull (Pub),Haringey,51.57547321,-0.150923008
Gatehouse (Pub),Haringey,51.5719658,-0.15032935
Red Lion & Sun (Pub),Haringey,51.57305023,-0.15009773
Highgate (Pub),Haringey,51.57832931,-0.148988573
Boogaloo (Pub),Haringey,51.57661631,-0.144151189
Duke's Head (Pub),Haringey,51.57063817,-0.146544748
Angel Inn (Pub),Camden,51.57052283,-0.147213235
Prince of Wales (Pub),Camden,51.5708923,-0.148973162
Woodman (Pub),Haringey,51.57764904,-0.14690905
Flask (Pub),Camden,51.57031247,-0.150410879
Tufnell Park Tavern (Pub),Islington,51.5574554,-0.133505578
Big Red (Pub),Islington,51.5573678,-0.119573467
Prince Edward (Pub),Islington,51.55412346,-0.122505775
Castle Bar (Pub),Islington,51.55351122,-0.122458864
Enkel Arms (Pub),Islington,51.55888432,-0.117130513
Eaglet (Pub),Islington,51.55953885,-0.115891647
Halfway House (Pub),Islington,51.55953885,-0.115891647
Swimmer At The Grafton Arms (Pub),Islington,51.55938818,-0.119389144
Tollington (Pub),Islington,51.55725659,-0.112653529
Che (Pub),Islington,51.5556579,-0.112777406
Tommy Flynn's (Pub),Islington,51.55884718,-0.120421317
Owl & Hitchhiker (Pub),Islington,51.56059551,-0.124028198
Nambucca (Pub),Islington,51.55967563,-0.122738762
Islington Sports Bar (Pub),Islington,51.5538687,-0.113356335
indiebeer (Pub),Islington,51.55486083,-0.114656844
Coronet (Pub),Islington,51.55486083,-0.114656844
Bedford Tavern (Pub),Islington,51.56144775,-0.112133824
Jolly Sisters (Pub),Islington,51.54562766,-0.113120411
Zubi (Pub),Islington,51.55107756,-0.109793627
Victoria Tavern (Pub),Islington,51.55099722,-0.11038835
Crown (Bar & Cafe) (Pub),Islington,51.55144066,-0.111120044
Arkstar (Pub),Islington,51.55276259,-0.112796261
Horatia (Pub),Islington,51.55037164,-0.108957443
Lamb (Pub),Islington,51.54869452,-0.107007715
House of Hammerton (Pub),Islington,51.54818019,-0.106899261
Duchess Of Kent (Pub),Islington,51.54595937,-0.108592388
Two Brewers (Pub),Islington,51.54634339,-0.115686891
Two Tribes Taproom (Pub),Islington,51.54264187,-0.123757307
Cally (Pub),Islington,51.54651917,-0.118232468
Doyles Tavern (Pub),Islington,51.54341732,-0.117711503
Depot (Pub),Islington,51.54874017,-0.121588005
Newmarket Ale House (Pub),Camden,51.54307483,-0.126090227
Toll Gate (Pub),Haringey,51.58987993,-0.105874489
Wellington (Pub),Haringey,51.58633045,-0.101027486
Jam in a jar (Pub),Haringey,51.58494665,-0.100536634
Hope & Anchor (Pub),Haringey,51.58407955,-0.116465034
Three Compasses (Pub),Haringey,51.58737367,-0.119446923
Tav (Pub),Haringey,51.58710737,-0.120785962
Great Northern Railway Tavern (Pub),Haringey,51.5879926,-0.116548693
Kings Head (Pub),Haringey,51.57796102,-0.124655731
Railway Tavern (Pub),Haringey,51.57757852,-0.124353958
Princess Alexandra (Pub),Haringey,51.58284509,-0.127543611
Priory (Pub),Haringey,51.58726419,-0.132861887
Small Beer (Pub),Haringey,51.58100857,-0.122350878
Maynard Arms (Pub),Haringey,51.58169828,-0.126118506
Kiss the Sky (Pub),Haringey,51.58079224,-0.124568094
Banners (Pub),Haringey,51.58068187,-0.124976768
Art House (Pub),Haringey,51.58205182,-0.119551052
Queens (Pub),Haringey,51.58047076,-0.122459635
Funky Brownz (Pub),Haringey,51.58588007,-0.11211787
Harringay Arms (Pub),Haringey,51.57727434,-0.123327351
Railway (Pub),Enfield,51.62415689,-0.057898521
Hyde Arms (Pub),Enfield,51.62250952,-0.065957949
Rising Sun (Pub),Enfield,51.63110108,-0.065086369
Stag & Hounds (Pub),Enfield,51.63466041,-0.07646618
Beehive (Pub),Enfield,51.63287048,-0.078088175
Lamb Inn (Pub),Enfield,51.62537469,-0.06356776
Metro Bar (Pub),Brent,51.55912232,-0.249254491
Katie's (Pub),Brent,51.56011297,-0.251164046
Greenes (Pub),Brent,51.5613435,-0.254694851
Field (Pub),Brent,51.55945127,-0.250208436
Rising Sun (Pub),Brent,51.54542647,-0.230050716
Tony's Bar (Pub),Brent,51.54889664,-0.241353786
Moloneys (Pub),Brent,51.54897315,-0.242259521
No.8 (Pub),Brent,51.54869022,-0.238981869
McGoverns (Pub),Brent,51.54731263,-0.228708273
Bar Lulas (Pub),Brent,51.54745083,-0.227736571
Flynns (Pub),Brent,51.54690234,-0.230123217
Whippet Inn (Pub),Brent,51.53233992,-0.218014883
Maggies Bar (Pub),Brent,51.53483175,-0.219849649
Shop (Pub),Brent,51.53384187,-0.218619452
Chamberlayne (Pub),Brent,51.53384187,-0.218619452
Shawl (Pub),Brent,51.53672964,-0.247965917
Angies (Pub),Brent,51.53533979,-0.243419559
Green Man (Pub),Brent,51.53609487,-0.244601713
Royal Oak (Pub),Brent,51.53609487,-0.244601713
Sportsmans (Pub),Brent,51.53380379,-0.247746693
Le Junction (Pub),Brent,51.53383307,-0.247298585
Island (Pub),Brent,51.53528373,-0.226536868
William IV (Pub),Brent,51.52895455,-0.218925669
Parlour (Pub),Brent,51.52873386,-0.216829404
Masons Arms (Pub),Brent,51.53001395,-0.225934418
Common (Pub),Ealing,51.52954169,-0.248977323
Fishermans Arms (Pub),Ealing,51.53063106,-0.248459715
Grand Junction Arms (Pub),Brent,51.5344621,-0.260568634
Ace Cafe London (Pub),Brent,51.54045671,-0.278639749
Bridge Park Hotel (Pub),Brent,51.54150653,-0.260790233
Burren (Pub),Brent,51.54715821,-0.250190072
BrewDog Camden (Pub),Camden,51.53777374,-0.14051175
Black Heart (Pub),Camden,51.53877431,-0.141797618
Cobden Arms (Pub),Camden,51.53540257,-0.138993472
Belushi's (Pub),Camden,51.53673613,-0.140294503
Camden Head (Pub),Camden,51.53761532,-0.141296886
Worlds End (Pub),Camden,51.5386162,-0.142034785
Constitution (Pub),Camden,51.54032777,-0.135418013
Prince Albert (Pub),Camden,51.54064024,-0.137539527
Colonel Fawcett (Pub),Camden,51.54169784,-0.136183999
Golden Lion (Pub),Camden,51.53781888,-0.134857271
Papillon (Pub),Barnet,51.58563632,-0.182686398
Wallace (Pub),Barnet,51.57964829,-0.198484102
Refectory (Pub),Barnet,51.57409544,-0.196438095
Gate Lodge (Pub),Barnet,51.57115968,-0.194995813
Prince Arthur (Pub),Camden,51.52994493,-0.133391454
Royal George (Pub),Camden,51.5282961,-0.131498206
Cock Tavern (Pub),Camden,51.53116199,-0.131323145
Somers Town Coffee House (Pub),Camden,51.52969976,-0.129854794
Crowndale (Pub),Camden,51.5346018,-0.13726703
Rocket (Pub),Camden,51.52830869,-0.128902629
Doric Arch (Pub),Camden,51.52804581,-0.13215722
Signal Box (Pub),Camden,51.52866604,-0.133270777
Euston Tap (Pub),Camden,51.52712846,-0.132151528
Savannah (Pub),Camden,51.52665895,-0.135991119
Crown & Anchor (Pub),Camden,51.52707366,-0.136622923
Exmouth Arms (Pub),Camden,51.52758082,-0.136847293
Etrusca (Pub),Camden,51.53405179,-0.138875561
Crescent Coffee (Pub),Camden,51.53405179,-0.138875561
Escape (Pub),Camden,51.53264426,-0.137447901
Square Tavern (Pub),Camden,51.5263219,-0.137417695
O'Neill's (Pub),Camden,51.5288586,-0.126169643
Euston Flyer (Pub),Camden,51.52854081,-0.12710539
Greene Man (Pub),City of Westminster,51.52367918,-0.143162063
Union (Pub),Camden,51.52490683,-0.142319221
Shaker & Company (Pub),Camden,51.52799211,-0.138964198
N Restaurant & Bar (Pub),Camden,51.52771214,-0.140590303
Refinery at Regent's Place (Pub),Camden,51.52585033,-0.140003037
White Mustache (Pub),Camden,51.53076951,-0.14058102
Queens Head & Artichoke (Pub),Camden,51.52603105,-0.14403223
Broad Walk Cafe (Pub),Camden,51.53220579,-0.146102322
Regent's Bar & Kitchen (Pub),City of Westminster,51.52829946,-0.15443551
Windsor Castle (Pub),City of Westminster,51.52525709,-0.159979015
Allsop Arms (Pub),City of Westminster,51.52231071,-0.160184334
Chapel (Pub),City of Westminster,51.51968846,-0.166733242
Globe (Pub),City of Westminster,51.52191901,-0.157000005
Metropolitan Bar (Pub),City of Westminster,51.52278456,-0.155999219
Phoenix (Pub),City of Westminster,51.52141286,-0.167168474
Sir John Balcombe (Pub),City of Westminster,51.52352342,-0.16182204
Sports Bar & Grill (Pub),City of Westminster,51.5230919,-0.162978238
Victoria & Albert Bars (Pub),City of Westminster,51.5230919,-0.162978238
Bell Inn (Pub),City of Westminster,51.52217289,-0.165739684
Globe (Pub),City of Westminster,51.52252226,-0.165653562
Perseverance (Pub),City of Westminster,51.52257352,-0.166631732
Volunteer (Pub),City of Westminster,51.5236604,-0.158515367
Dublin Castle (Pub),Camden,51.53741479,-0.145674275
Oxford Arms (Pub),Camden,51.54015861,-0.144034104
Ice Wharf (Pub),Camden,51.54018517,-0.147421894
Good Mixer (Pub),Camden,51.53963828,-0.144112964
Lyttelton Arms (Pub),Camden,51.5349843,-0.139270083
Simmons (Pub),Camden,51.5349843,-0.139270083
Blues Kitchen (Pub),Camden,51.53691251,-0.141210172
Spread Eagle (Pub),Camden,51.53716268,-0.144516525
Earl Of Camden (Pub),Camden,51.53819139,-0.144171847
York & Albany (Pub),Camden,51.53623876,-0.146370969
Sheephaven Bay (Pub),Camden,51.53522654,-0.142071939
Cross Keys (Pub),Barking and Dagenham,51.53997607,0.161695603
Edinboro Castle (Pub),Camden,51.53606412,-0.144993802
T E Dingwall Building (Pub),Camden,51.54155174,-0.145693518
Gabeto (Pub),Camden,51.54233942,-0.147738168
Lock Tavern (Pub),Camden,51.54292299,-0.148248061
Made in Brasil Boteco (Pub),Camden,51.54292299,-0.148248061
Camden Assembly (Pub),Camden,51.54335332,-0.149874662
Belgo Noord Baar (Pub),Camden,51.54335332,-0.149874662
Joes (Pub),Camden,51.543781,-0.151905212
Monarch (Pub),Camden,51.5429619,-0.148433962
Lansdowne (Pub),Camden,51.54179205,-0.154091322
Pembroke Castle (Pub),Camden,51.54223612,-0.154880941
Engineer (Pub),Camden,51.54001369,-0.150803296
Princess Of Wales (Pub),Camden,51.54027544,-0.153720094
Simmons (Pub),Camden,51.5397033,-0.142538475
Devonshire Arms (Pub),Camden,51.54089322,-0.14272074
Quinns (Pub),Camden,51.54330942,-0.141973345
Bucks Head (Pub),Camden,51.5406133,-0.143784864
Elephants Head (Pub),Camden,51.5406133,-0.143784864
Hawley Arms (Pub),Camden,51.5421344,-0.145006442
Drinkers Paradise (Off Licence) (Pub),Camden,51.54596109,-0.144172895
Tapping The Admiral (Pub),Camden,51.54560895,-0.146927492
Queens (Pub),Camden,51.54085989,-0.157719872
Unicorn (Pub),Camden,51.54849742,-0.130035701
Lord Stanley (Pub),Camden,51.54721555,-0.129727705
Draft House Camden (Pub),Camden,51.54129477,-0.138551112
Slatterys (Pub),Camden,51.54251889,-0.138054074
Old Eagle (Pub),Camden,51.5431118,-0.139717197
Camden Eye (Pub),Camden,51.53990315,-0.142097715
Abbey Tavern (Pub),Camden,51.54617974,-0.141510231
Lucky Seven (Pub),Barnet,51.55731907,-0.214903489
Lambo Bar & Restaurant (Pub),Barnet,51.56071617,-0.207686817
Best Western Palm Hotel (Pub),Barnet,51.56354177,-0.204286163
Clayton Crown Hotel (Pub),Barnet,51.55677018,-0.214881687
Beaten Docket (Pub),Camden,51.55357894,-0.211414757
Barretts (Pub),Brent,51.55800211,-0.217242661
Beer & Burger Store (Pub),Brent,51.54870186,-0.221269579
Queensbury (Pub),Brent,51.54961949,-0.220108735
Angies III (Pub),Brent,51.54796673,-0.223793449
Moncada Brewery Tap Room (Pub),Brent,51.56603606,-0.228759625
Loz Lounge (Pub),Brent,51.55995318,-0.219590055
Whelans (Pub),Brent,51.56686868,-0.233286661
Wells (Pub),Camden,51.55890978,-0.173364668
Flask (Pub),Camden,51.55680718,-0.176939998
Duke Of Hamilton (Pub),Camden,51.55886941,-0.17770872
Freemasons Arms (Pub),Camden,51.55649365,-0.169508756
King William IV (Pub),Camden,51.55547422,-0.176228731
George (Pub),Camden,51.55161974,-0.166055051
Belrose (Pub),Camden,51.5469994,-0.158135245
Enterprise (Pub),Camden,51.54424872,-0.153054438
Old Oak (Pub),Camden,51.55480543,-0.151299604
Roebuck (Pub),Camden,51.55389751,-0.167377092
Garden Gate (Pub),Camden,51.55466043,-0.165557691
Stag (Pub),Camden,51.55317341,-0.163049898
Cork & Bottle Hampstead (Pub),Camden,51.55379396,-0.163053748
Thyme (Pub),Camden,51.55153845,-0.167183416
Sir Richard Steele (Pub),Camden,51.54671075,-0.158651704
Washington (Pub),Camden,51.54594292,-0.162446994
Olde Swiss Cottage (Pub),Camden,51.54245306,-0.174499725
Railway (Pub),Camden,51.5460797,-0.190926026
North Star Tavern (Pub),Camden,51.54630245,-0.178585856
Holly Bush (Pub),Camden,51.55756128,-0.179174772
Horseshoe (Pub),Camden,51.55577832,-0.178438124
Old Bull & Bush (Pub),Camden,51.56754143,-0.182556666
Spaniards (Pub),Barnet,51.56970523,-0.17423078
Hendon (Pub),Barnet,51.58137857,-0.227051116
Bodhran Bar (Pub),Barnet,51.58249288,-0.228191254
Claddagh Ring (Pub),Barnet,51.59012335,-0.226133046
Greyhound (Pub),Barnet,51.59120743,-0.227058055
Midland Hotel (Pub),Barnet,51.58069742,-0.237354085
Junction Tavern (Pub),Camden,51.55471208,-0.140267998
Lord Palmerston (Pub),Camden,51.55959229,-0.14066039
Southampton Arms (Pub),Camden,51.55597479,-0.146188746
Vine (Pub),Camden,51.55518813,-0.144778186
Dartmouth Arms (Pub),Camden,51.55858091,-0.143803355
Oxford Tavern (Pub),Camden,51.55010344,-0.140556959
Lion & Unicorn (Pub),Camden,51.54811331,-0.139816005
Aces & Eights (Pub),Camden,51.55615248,-0.13866567
Lady Hamilton (Pub),Camden,51.54880323,-0.141360012
Pineapple (Pub),Camden,51.55348584,-0.1394958
Rose & Crown (Pub),Camden,51.55025151,-0.132891809
Assembly House (Pub),Camden,51.55114317,-0.140341461
Neighbour (Pub),Camden,51.55114317,-0.140341461
Bull & Gate (Pub),Camden,51.55043496,-0.141048275
George IV (Pub),Camden,51.54839179,-0.144910502
Fiddlers (Pub),Camden,51.54646287,-0.151464784
Grafton (Pub),Camden,51.5467928,-0.145018832
Camden Town Brewery Tap (Pub),Camden,51.54827089,-0.146934682
Gipsy Queen (Pub),Camden,51.55076745,-0.154708745
Sir Robert Peel (Pub),Camden,51.54852596,-0.152275381
Lord Southampton (Pub),Camden,51.54996512,-0.156298991
Green Room (Pub),Camden,51.5546561,-0.19660112
Alliance (Pub),Camden,51.55100467,-0.201260172
Alice House (Pub),Camden,51.55135106,-0.192202552
One Bourbon Tavern (Pub),Camden,51.55135106,-0.192202552
Black Lion (Pub),Camden,51.55135106,-0.192202552
Black Lion (Pub),Camden,51.54350538,-0.199536969
Sir Colin Campbell (Pub),Camden,51.54350538,-0.199536969
Heads + Tails (Pub),Camden,51.5463207,-0.191392409
Czech & Slovak Club (Pub),Camden,51.54531148,-0.191259375
Wingmans (Pub),Camden,51.54523667,-0.201603094
Brondes Age (Pub),Camden,51.54523667,-0.201603094
Gallery (Pub),Camden,51.54656154,-0.190099237
Priory Tavern (Pub),Camden,51.53809571,-0.191603279
Coopers Arms (Pub),Camden,51.5408107,-0.196225635
Lillie Langtry (Pub),Camden,51.54034341,-0.188658829
Prince Of Wales (Pub),Brent,51.53405174,-0.194113897
Queens Arms (Pub),City of Westminster,51.53504261,-0.19013826
Old Bell (Pub),Camden,51.5366003,-0.191431873
Bokor (Pub),Brent,51.53747417,-0.193286207
Cock Tavern (Pub),Brent,51.53879317,-0.194849008
Kitchen 79 (Pub),Brent,51.53584957,-0.205203221
Alice House (Pub),Brent,51.53489555,-0.204563078
Salusbury (Pub),Brent,51.53548529,-0.205491522
Wolfpack (Pub),Brent,51.53702171,-0.203643023
Earl of Derby (Pub),Brent,51.54069285,-0.196749446
Kiln Theatre Bar (Pub),Brent,51.54372536,-0.200393589
North London Tavern (Pub),Brent,51.54513501,-0.202010925
Kilburn Arms (Pub),Brent,51.54054386,-0.20403782
McGlynn's (Pub),Brent,51.54113226,-0.200769932
Harrow (Pub),Havering,51.56482938,0.204890565
Red Filly (Pub),Barnet,51.60446794,-0.207321184
Adam & Eve (Pub),Barnet,51.61646813,-0.218245432
Bridge Tavern (Pub),Barnet,51.61426812,-0.248953711
Railway Tavern (Pub),Barnet,51.6164212,-0.258910408
Three Hammers (Pub),Barnet,51.62093607,-0.234235782
Rising Sun (Pub),Barnet,51.62711931,-0.241812544
Clifton (Pub),City of Westminster,51.53617959,-0.184570501
New Inn (Pub),City of Westminster,51.53546269,-0.166228957
Duke Of York (Pub),City of Westminster,51.53452206,-0.171645039
Ordnance Arms (Pub),City of Westminster,51.53599054,-0.171816875
Traders Inn (Pub),City of Westminster,51.52406004,-0.169685772
Lord High Admiral (Pub),City of Westminster,51.52244978,-0.171379279
Yates's (Pub),Havering,51.57631166,0.182873654
Crocker's Folly (Pub),City of Westminster,51.52557088,-0.175463675
Three Falcons (Pub),City of Westminster,51.52410086,-0.174614282
Lord's Tavern (Pub),City of Westminster,51.52836569,-0.173607434
Carlton Lounge (Pub),Brent,51.58339065,-0.263029987
Power's Bar (Pub),Brent,51.58826926,-0.263349102
Beaufort (Pub),Barnet,51.59651813,-0.242964796
Chandos Arms (Pub),Barnet,51.593113,-0.255844454
Hind & Hart (Pub),Barnet,51.60243765,-0.244946001
Funky Brownz (Pub),Barnet,51.58395146,-0.248097396
Black Leaf Lounge (Pub),Brent,51.58581753,-0.25021978
Erin's Hope (Pub),Brent,51.58713209,-0.251540663
Shanakee (Pub),Brent,51.58838308,-0.252820762
Clery's Clock Bar (Pub),Brent,51.58838308,-0.252820762
Moon Under Water (Pub),Barnet,51.587373,-0.250809624
O'Hanlon's (Pub),Barnet,51.57719428,-0.238817544
Wishing Well (Pub),Brent,51.57359914,-0.262508784
Mcdonaghs Bar (Pub),Brent,51.57876406,-0.263336418
Flyer's Bar (Pub),Brent,51.56464342,-0.262561897
George (Pub),Brent,51.57303253,-0.261895425
Jono's Pub (Pub),Brent,51.58118579,-0.262305818
Green Man (Pub),Brent,51.5835489,-0.267051241
J J Moons (Pub),Brent,51.58459009,-0.28039289
Hennesseys (Pub),Brent,51.58459009,-0.28039289
Roisin Dubh (Pub),Brent,51.58443507,-0.280860666
Three Travellers (Pub),Barking and Dagenham,51.5610042,0.149807983
Pipe Major (Pub),Barking and Dagenham,51.54590858,0.165755505
Eastbrook (Pub),Barking and Dagenham,51.55233503,0.164488211
Lord Denman (Pub),Barking and Dagenham,51.54184376,0.148140913
Admiral Vernon (Pub),Barking and Dagenham,51.53655122,0.151338286
Queens Theatre (Greene Room) (Pub),Havering,51.5652114,0.219439
Chequers (Pub),Havering,51.56693046,0.219840114
Fatling (Pub),Havering,51.56268151,0.219590035
Monty's Bar (Pub),Havering,51.56834708,0.219115414
Ardleigh (Pub),Havering,51.58402533,0.220831413
Toby Carvery (Pub),Havering,51.57598468,0.180144689
Frankie & Benny's (Pub),Havering,51.57598468,0.180144689
Number Ten (Pub),Havering,51.57598468,0.180144689
Golden Lion (Pub),Havering,51.57813421,0.17916506
World's Inn (Pub),Havering,51.57590035,0.183229186
Moon & Stars (Pub),Havering,51.57590035,0.183229186
Slug & Lettuce (Pub),Havering,51.57590035,0.183229186
Goose (Pub),Havering,51.57453676,0.184015353
Kosho (Pub),Havering,51.57594154,0.182466252
Crown (Pub),Havering,51.56555762,0.188577747
JJ Moon's (Pub),Havering,51.56283788,0.215124829
Rising Sun (Pub),Havering,51.56271235,0.217008852
Compasses [Harvester] (Pub),Havering,51.55778722,0.209224381
Good Intent (Pub),Havering,51.54061255,0.202898734
Vertigo Lounge (Pub),Havering,51.56076471,0.22108382
Frankies Wine Bar (Pub),Havering,51.56076471,0.22108382
Sutton Arms (Pub),Havering,51.56127877,0.220531733
Railway Hotel (Pub),Havering,51.5547137,0.219115832
Durham Arms (Pub),Havering,51.57230536,0.190344731
Wheatsheaf (Pub),Havering,51.57194733,0.187845404
Victoria (Pub),Havering,51.57525632,0.188350563
Albion (Pub),Havering,51.52332531,0.192002777
Lennards (Pub),Havering,51.50198067,0.226582917
Willow Farm (Table Table) (Pub),Havering,51.5066757,0.226076792
Saxon Horn (Pub),Havering,51.52149284,0.211533645
New Angel Inn (Pub),Havering,51.51855407,0.189871139
Phoenix At Rainham (Pub),Havering,51.51855407,0.189871139
Lamb (Pub),Havering,51.58004459,0.182345276
