Name,Postcode,Workers_count,Latitude,Longitude
"Postcode 369, N16 6DG",N16 6DG,35,51.576451,-0.063983988
"Postcode 370, EN3 6AB",EN3 6AB,20,51.671104,-0.030389975
"Postcode 371, N1 4NJ",N1 4NJ,15,51.548985,-0.079126976
"Postcode 372, N16 8PP",N16 8PP,1,51.552837,-0.083190988
"Postcode 373, N16 8AS",N16 8AS,3,51.551702,-0.079199975
"Postcode 374, N1 9QZ",N1 9QZ,7,51.532622,-0.115385976
"Postcode 375, N1 9PT",N1 9PT,3,51.531957,-0.111505976
"Postcode 376, N3 3HN",N3 3HN,34,51.597455,-0.197431976
"Postcode 377, E17 4AZ",E17 4AZ,119,51.595233,-0.003136975
"Postcode 378, N16 0TL",N16 0TL,7,51.560426,-0.080923975
"Postcode 379, N4 3DS",N4 3DS,2,51.567117,-0.121519976
"Postcode 380, DA14 5BS",DA14 5BS,2,51.419163,0.118408025
"Postcode 381, NW10 1DE",NW10 1DE,8,51.553592,-0.244009976
"Postcode 382, NW3 6TG",NW3 6TG,3,51.555798,-0.178173988
"Postcode 383, NW3 6SG",NW3 6SG,10,51.557559,-0.179199976
"Postcode 384, NW3 6TR",NW3 6TR,77,51.556125,-0.178925975
"Postcode 385, NW4 1RE",NW4 1RE,75,51.594294,-0.216755987
"Postcode 386, W4 4LD",W4 4LD,151,51.489029,-0.270148975
"Postcode 387, W8 7DW",W8 7DW,1,51.500036,-0.196765989
"Postcode 388, NW3 3EL",NW3 3EL,30,51.545114,-0.164207976
"Postcode 389, EC4Y 0DZ",EC4Y 0DZ,1229,51.511629,-0.107287989
"Postcode 390, CR0 8RP",CR0 8RP,126,51.369532,-0.041347976
"Postcode 391, SE9 3NS",SE9 3NS,28,51.433754,0.066756024
"Postcode 392, IG1 4BN",IG1 4BN,89,51.563341,0.080546025
"Postcode 393, W13 9DD",W13 9DD,3,51.510105,-0.323312976
"Postcode 394, CR4 2DJ",CR4 2DJ,5,51.4168,-0.158537975
"Postcode 395, RM11 3JB",RM11 3JB,13,51.572398,0.222242024
"Postcode 396, SW1P 2ED",SW1P 2ED,51,51.494565,-0.131649976
"Postcode 397, RM14 3DH",RM14 3DH,70,51.556732,0.254733024
"Postcode 398, RM3 0EX",RM3 0EX,34,51.591899,0.214848025
"Postcode 399, RM9 6YH",RM9 6YH,73,51.53368,0.137706012
"Postcode 400, RM7 7PN",RM7 7PN,254,51.586401,0.166915025
"Postcode 401, N8 8SL",N8 8SL,232,51.582338,-0.125294976
"Postcode 402, WC2B 5NT",WC2B 5NT,2,51.515564,-0.122157989
"Postcode 403, WC2E 7AE",WC2E 7AE,97,51.510077,-0.118707988
"Postcode 404, WC2H 8NH",WC2H 8NH,1,51.515465,-0.129454988
"Postcode 405, W8 6NJ",W8 6NJ,3,51.498946,-0.200194988
"Postcode 406, E1 7HT",E1 7HT,20,51.517807,-0.077973988
"Postcode 407, UB2 4GZ",UB2 4GZ,30,51.504945,-0.375713989
"Postcode 408, E10 5FA",E10 5FA,123,51.557288,-0.011667988
"Postcode 409, E10 7FF",E10 7FF,1,51.575153,-0.013758989
"Postcode 410, E12 6SS",E12 6SS,3,51.542415,0.048760012
"Postcode 411, E14 3NS",E14 3NS,26,51.496905,-0.007192988
"Postcode 412, TW8 9ET",TW8 9ET,1,51.484654,-0.324390988
"Postcode 413, EN1 2PB",EN1 2PB,10,51.646926,-0.074818988
"Postcode 414, EN5 4QN",EN5 4QN,1,51.664508,-0.200180988
"Postcode 415, W1D 1AB",W1D 1AB,83,51.516023,-0.139087989
"Postcode 416, W1D 2HY",W1D 2HY,5,51.515727,-0.136303988
"Postcode 417, W1G 9AZ",W1G 9AZ,23,51.517733,-0.148314989
"Postcode 418, W1U 1ES",W1U 1ES,1,51.515369,-0.150601988
"Postcode 419, W1T 4RL",W1T 4RL,1,51.520331,-0.136177988
"Postcode 420, SW3 6PT",SW3 6PT,23,51.489987,-0.171492988
"Postcode 421, KT1 1QL",KT1 1QL,1,51.411107,-0.301369988
"Postcode 422, N7 7DF",N7 7DF,1,51.553561,-0.108966988
"Postcode 423, EC1V 1NY",EC1V 1NY,356,51.532454,-0.105501988
"Postcode 424, IG11 0BD",IG11 0BD,37,51.527063,0.087153013
"Postcode 425, IG3 8XF",IG3 8XF,1,51.572062,0.112276012
"Postcode 426, KT9 1SE",KT9 1SE,73,51.37011,-0.286026988
"Postcode 427, TW7 6DA",TW7 6DA,126,51.470031,-0.322377988
"Postcode 428, EN5 1AA",EN5 1AA,126,51.643012,-0.171037988
"Postcode 429, KT1 2UF",KT1 2UF,17,51.409352,-0.301873988
"Postcode 430, SE1 5HT",SE1 5HT,1,51.487944,-0.074246988
"Postcode 431, NW2 2DL",NW2 2DL,1,51.55967,-0.209285988
"Postcode 432, SE15 5HL",SE15 5HL,882,51.470953,-0.065789988
"Postcode 433, N4 1TL",N4 1TL,1,51.577313,-0.099133988
"Postcode 434, SE10 0PG",SE10 0PG,7,51.493914,0.007426012
"Postcode 435, SW1W 9AZ",SW1W 9AZ,65,51.493674,-0.148516988
"Postcode 436, SW11 2BQ",SW11 2BQ,22,51.470443,-0.167278989
"Postcode 437, SW9 9DD",SW9 9DD,35,51.469732,-0.123380988
"Postcode 438, SW18 1BF",SW18 1BF,30,51.458467,-0.194056988
"Postcode 439, W10 5QA",W10 5QA,6,51.522027,-0.205871989
"Postcode 440, HA1 2BT",HA1 2BT,2,51.580956,-0.332057988
"Postcode 441, HA1 2EX",HA1 2EX,22,51.580694,-0.332709988
"Postcode 442, HA4 9HG",HA4 9HG,3,51.565874,-0.389969988
"Postcode 443, HA1 3BF",HA1 3BF,7,51.572095,-0.338760988
"Postcode 444, N17 0HW",N17 0HW,4,51.602957,-0.052329988
"Postcode 445, N17 0QU",N17 0QU,36,51.603173,-0.055078988
"Postcode 446, W3 7RH",W3 7RH,11,51.506432,-0.255218976
"Postcode 447, TW3 3GB",TW3 3GB,31,51.46802,-0.367177989
"Postcode 448, BR3 1LB",BR3 1LB,75,51.420965,-0.039968988
"Postcode 449, UB2 5AG",UB2 5AG,67,51.495585,-0.403966988
"Postcode 450, W6 7JA",W6 7JA,760,51.494564,-0.225951989
"Postcode 451, SE18 1BS",SE18 1BS,18,51.491565,0.093887012
"Postcode 452, CR4 3DX",CR4 3DX,3,51.408464,-0.172331989
"Postcode 453, SW19 1EN",SW19 1EN,2,51.420074,-0.194376988
"Postcode 454, CR2 0FF",CR2 0FF,1,51.347104,-0.093137989
"Postcode 455, EN3 4FX",EN3 4FX,335,51.643419,-0.035205988
"Postcode 456, E17 7FG",E17 7FG,2,51.580471,-0.030878989
"Postcode 457, W1U 1DB",W1U 1DB,65,51.515155,-0.149053989
"Postcode 458, BR6 7WP",BR6 7WP,205,51.376829,0.099138012
"Postcode 459, W8 4TR",W8 4TR,24,51.503321,-0.190526989
"Postcode 460, W1K 5BW",W1K 5BW,20,51.513934,-0.150749989
"Postcode 461, NW2 6PY",NW2 6PY,1,51.559389,-0.225291988
"Postcode 462, W1D 5AL",W1D 5AL,3,51.513104,-0.130692988
"Postcode 463, NW9 9BE",NW9 9BE,41,51.591199,-0.268891989
"Postcode 464, W1J 9EY",W1J 9EY,1,51.508746,-0.137294987
"Postcode 465, EC4N 7BW",EC4N 7BW,56,51.511751,-0.088158988
"Postcode 466, N12 8RZ",N12 8RZ,105,51.617607,-0.184601988
"Postcode 467, WC1H 9AA",WC1H 9AA,26,51.527733,-0.129052989
"Postcode 468, RM13 8BF",RM13 8BF,97,51.524942,0.173181012
"Postcode 469, SE16 7EN",SE16 7EN,28,51.49117,-0.037189989
"Postcode 470, WC1X 9LE",WC1X 9LE,2,51.529747,-0.117190989
"Postcode 471, E20 1GS",E20 1GS,109,51.544323,-0.011957988
"Postcode 472, EC1R 0DR",EC1R 0DR,70,51.523697,-0.103215989
"Postcode 473, E2 9DX",E2 9DX,35,51.532926,-0.058996988
"Postcode 474, E16 2TY",E16 2TY,108,51.50741,0.056828012
"Postcode 475, E16 2TQ",E16 2TQ,5,51.50129,0.029738011
"Postcode 476, E17 6ZH",E17 6ZH,1,51.587555,-0.043694988
"Postcode 477, E1W 1NY",E1W 1NY,226,51.50459,-0.066642988
"Postcode 478, E5 0DD",E5 0DD,3,51.555903,-0.054054988
"Postcode 479, E6 6BT",E6 6BT,1,51.52852,0.061631012
"Postcode 480, EC2V 5DS",EC2V 5DS,2020,51.517168,-0.091145989
"Postcode 481, E9 5GL",E9 5GL,6,51.551706,-0.031151988
"Postcode 482, EC1M 6EL",EC1M 6EL,1,51.519896,-0.103402988
"Postcode 483, SW12 0NS",SW12 0NS,51,51.446694,-0.141030988
"Postcode 484, SW19 8LY",SW19 8LY,65,51.42514,-0.189976987
"Postcode 485, E15 1GR",E15 1GR,37,51.542917,-0.001088988
"Postcode 486, TW8 9DR",TW8 9DR,11,51.486008,-0.315958989
"Postcode 487, TW8 9DU",TW8 9DU,429,51.483635,-0.324161988
"Postcode 488, EC3A 5DH",EC3A 5DH,24,51.513984,-0.077820989
"Postcode 489, EC4A 1AB",EC4A 1AB,2465,51.517401,-0.110579988
"Postcode 490, W1G 9SS",W1G 9SS,6,51.517326,-0.147596989
"Postcode 491, W1H 6BN",W1H 6BN,8,51.516026,-0.153486988
"Postcode 492, WC2H 9PE",WC2H 9PE,1,51.514818,-0.126122989
"Postcode 493, W3 6TP",W3 6TP,1,51.518773,-0.264518988
"Postcode 494, SM6 0BE",SM6 0BE,16,51.362204,-0.151592988
"Postcode 495, HA2 8JS",HA2 8JS,16,51.563222,-0.355033988
"Postcode 496, WC1X 8LU",WC1X 8LU,12,51.520151,-0.112109987
"Postcode 497, NW5 3HZ",NW5 3HZ,5,51.547007,-0.151943988
"Postcode 498, W1J 6LT",W1J 6LT,1,51.511152,-0.144416988
"Postcode 499, E14 5GS",E14 5GS,377,51.504954,-0.019449987
"Postcode 500, E14 9QW",E14 9QW,7,51.504103,-0.008492988
"Postcode 501, HA6 1BT",HA6 1BT,1,51.603952,-0.413503988
"Postcode 502, W2 6PX",W2 6PX,355,51.519707,-0.180781988
"Postcode 503, SE16 4QW",SE16 4QW,2,51.495966,-0.066505988
"Postcode 504, SE18 6RN",SE18 6RN,20,51.488799,0.071348012
"Postcode 505, SE1 1PJ",SE1 1PJ,24,51.501355,-0.097022989
"Postcode 506, N12 0LX",N12 0LX,1,51.6115,-0.157615988
"Postcode 507, SE1 4DZ",SE1 4DZ,44,51.497362,-0.087017988
"Postcode 508, UB7 7AD",UB7 7AD,12,51.509239,-0.475330988
"Postcode 509, SW11 2TN",SW11 2TN,2,51.467547,-0.167840988
"Postcode 510, SW19 5NE",SW19 5NE,1,51.43538,-0.223886987
"Postcode 511, TW3 1XJ",TW3 1XJ,8,51.465251,-0.360178988
"Postcode 512, UB8 1ND",UB8 1ND,28,51.547724,-0.481414988
"Postcode 513, UB8 1JD",UB8 1JD,11,51.545495,-0.478748989
"Postcode 514, W12 7FX",W12 7FX,2,51.509998,-0.224824987
"Postcode 515, W12 7HX",W12 7HX,838,51.509755,-0.221274989
"Postcode 516, HA7 1JN",HA7 1JN,9,51.596507,-0.294274988
"Postcode 517, SE3 9GE",SE3 9GE,9,51.459464,0.030314011
"Postcode 518, HA9 0HX",HA9 0HX,410,51.555752,-0.272618989
"Postcode 519, HA9 6AG",HA9 6AG,2,51.552967,-0.287369989
"Postcode 520, W8 6DP",W8 6DP,6,51.494766,-0.199105988
"Postcode 521, N10 2JH",N10 2JH,65,51.602184,-0.147321989
"Postcode 522, E16 4PA",E16 4PA,108,51.516786,0.006603012
"Postcode 523, SW7 5PX",SW7 5PX,21,51.498266,-0.182298988
"Postcode 524, TW13 6BN",TW13 6BN,5,51.438023,-0.381577989
"Postcode 525, W1F 0TF",W1F 0TF,31,51.513264,-0.133550987
"Postcode 526, W4 4AU",W4 4AU,2,51.491813,-0.279688988
"Postcode 527, BR3 5DF",BR3 5DF,1,51.413044,-0.014436988
"Postcode 528, TW5 0HG",TW5 0HG,1,51.489969,-0.374898988
"Postcode 529, NW1 2AW",NW1 2AW,6,51.528518,-0.129798988
"Postcode 530, UB10 0GG",UB10 0GG,30,51.540485,-0.464662989
"Postcode 531, SE22 8LR",SE22 8LR,35,51.454188,-0.077641988
"Postcode 532, CR8 2LD",CR8 2LD,41,51.342115,-0.118271989
"Postcode 533, NW9 7BJ",NW9 7BJ,241,51.575738,-0.239421989
"Postcode 534, NW1 4RA",NW1 4RA,39,51.530784,-0.135429988
"Postcode 535, TW4 6ED",TW4 6ED,7,51.463962,-0.395703988
"Postcode 536, TW8 0JJ",TW8 0JJ,1,51.484285,-0.304355989
"Postcode 537, W1W 8EJ",W1W 8EJ,22,51.51665,-0.138932988
"Postcode 538, N1 5FR",N1 5FR,45,51.536316,-0.085689988
"Postcode 539, N13 6EG",N13 6EG,29,51.615692,-0.093923988
"Postcode 540, N1 4EJ",N1 4EJ,1,51.541723,-0.083758988
"Postcode 541, WC1N 2AF",WC1N 2AF,22,51.525763,-0.117773988
"Postcode 542, NW7 4HH",NW7 4HH,2,51.631832,-0.242694989
"Postcode 543, W1K 6LX",W1K 6LX,2,51.512378,-0.154170989
"Postcode 544, RM7 0BG",RM7 0BG,47,51.570893,0.180596013
"Postcode 545, SE1 7NT",SE1 7NT,1,51.500077,-0.113601988
"Postcode 546, SE1 7GJ",SE1 7GJ,12,51.490841,-0.121909988
"Postcode 547, SE1 8BT",SE1 8BT,173,51.502313,-0.110515987
"Postcode 548, WC2A 3QG",WC2A 3QG,95,51.51559,-0.114272988
"Postcode 549, WC2E 7NJ",WC2E 7NJ,3,51.510574,-0.123299988
"Postcode 550, W2 3AN",W2 3AN,43,51.512879,-0.183969975
"Postcode 551, E2 8AJ",E2 8AJ,3,51.535015,-0.076657988
"Postcode 552, SE21 8QL",SE21 8QL,2,51.429886,-0.081838989
"Postcode 553, E1 1SD",E1 1SD,1,51.511493,-0.065298988
"Postcode 554, E15 3AN",E15 3AN,37,51.524961,0.005002012
"Postcode 555, E17 7FF",E17 7FF,4,51.580707,-0.031026987
"Postcode 556, E5 8NA",E5 8NA,26,51.555978,-0.060773987
"Postcode 557, E6 6BF",E6 6BF,14,51.509157,0.066881012
"Postcode 558, EC2M 7EE",EC2M 7EE,1,51.517326,-0.085935988
"Postcode 559, E8 2NJ",E8 2NJ,9,51.54919,-0.071314989
"Postcode 560, W14 8QG",W14 8QG,2,51.495226,-0.210324988
"Postcode 561, W1B 5TW",W1B 5TW,12,51.512475,-0.139812988
"Postcode 562, W1D 1LS",W1D 1LS,5,51.51614,-0.135613988
"Postcode 563, W1D 3QW",W1D 3QW,28,51.515767,-0.131502987
"Postcode 564, W1U 1QF",W1U 1QF,7,51.515876,-0.150869989
"Postcode 565, W1T 4EF",W1T 4EF,111,51.520686,-0.136029988
"Postcode 566, W1T 6PJ",W1T 6PJ,6,51.521554,-0.140246988
"Postcode 567, DA8 2EQ",DA8 2EQ,7,51.473888,0.189731012
"Postcode 568, W1C 1JJ",W1C 1JJ,26,51.514614,-0.148805988
"Postcode 569, W1U 8PL",W1U 8PL,98,51.517472,-0.157420988
"Postcode 570, W1W 5PL",W1W 5PL,108,51.521999,-0.143947988
"Postcode 571, W2 1JG",W2 1JG,13,51.516564,-0.171206976
"Postcode 572, SW15 5LS",SW15 5LS,65,51.464147,-0.243601989
"Postcode 573, W3 8YG",W3 8YG,24,51.501948,-0.271748988
"Postcode 574, SW4 8AZ",SW4 8AZ,14,51.450944,-0.132308988
"Postcode 575, SM2 5DJ",SM2 5DJ,79,51.359388,-0.184932988
"Postcode 576, SM3 8GD",SM3 8GD,19,51.368338,-0.218364988
"Postcode 577, EC1M 3JQ",EC1M 3JQ,2,51.521005,-0.106509988
"Postcode 578, WC1A 1DB",WC1A 1DB,128,51.516442,-0.129129988
"Postcode 579, EC1V 9ND",EC1V 9ND,57,51.525411,-0.091942987
"Postcode 580, EN5 5RN",EN5 5RN,16,51.652805,-0.198750987
"Postcode 581, UB11 1AW",UB11 1AW,1029,51.509586,-0.447622988
"Postcode 582, NW10 7QH",NW10 7QH,1,51.528332,-0.279191988
"Postcode 583, NW10 7DQ",NW10 7DQ,19,51.535135,-0.278300988
"Postcode 584, NW10 7HB",NW10 7HB,3,51.530481,-0.288410988
"Postcode 585, IG11 0YP",IG11 0YP,28,51.518698,0.118829012
"Postcode 586, SE8 3LE",SE8 3LE,36,51.477231,-0.020552988
"Postcode 587, KT6 7TX",KT6 7TX,24,51.383489,-0.295652989
"Postcode 588, TW6 1QB",TW6 1QB,22184,51.4703,-0.458524989
"Postcode 589, SE15 2QT",SE15 2QT,41,51.473225,-0.058522989
"Postcode 590, SE15 5DX",SE15 5DX,1,51.473564,-0.073066987
"Postcode 591, SW1P 3JU",SW1P 3JU,572,51.497321,-0.126249988
"Postcode 592, SE10 8UF",SE10 8UF,2,51.476885,-0.014994988
"Postcode 593, N3 2BS",N3 2BS,141,51.601769,-0.189344988
"Postcode 594, SW1A 1AA",SW1A 1AA,169,51.501009,-0.141587988
"Postcode 595, SW19 3HD",SW19 3HD,5,51.410331,-0.197061987
"Postcode 596, TW11 9FB",TW11 9FB,183,51.429252,-0.321821988
"Postcode 597, W12 7HT",W12 7HT,233,51.510103,-0.221692988
"Postcode 598, HA9 0GQ",HA9 0GQ,22,51.559562,-0.282058988
"Postcode 599, HA0 1HU",HA0 1HU,6,51.53942,-0.290295988
"Postcode 600, HA4 0EL",HA4 0EL,16,51.55644,-0.386667989
"Postcode 601, HA7 3BJ",HA7 3BJ,12,51.619124,-0.313072988
"Postcode 602, HA7 4RY",HA7 4RY,77,51.617089,-0.302059988
"Postcode 603, N10 2QB",N10 2QB,70,51.594378,-0.133707988
"Postcode 604, EC4M 7LQ",EC4M 7LQ,11,51.514341,-0.104137988
"Postcode 605, N21 3NB",N21 3NB,264,51.633421,-0.100502976
"Postcode 606, SE18 1QR",SE18 1QR,3,51.488185,0.088202012
"Postcode 607, NW2 7BR",NW2 7BR,19,51.560667,-0.237316988
"Postcode 608, W5 2QS",W5 2QS,1,51.522127,-0.305652988
"Postcode 609, CR0 6DF",CR0 6DF,29,51.385394,-0.084834976
"Postcode 610, CR0 7EP",CR0 7EP,39,51.382128,-0.063917976
"Postcode 611, CR7 8HY",CR7 8HY,8,51.408359,-0.094587975
"Postcode 612, CR8 4DA",CR8 4DA,54,51.333299,-0.123139976
"Postcode 613, N1 9AQ",N1 9AQ,1,51.534241,-0.121968975
"Postcode 614, W1C 1JY",W1C 1JY,71,51.514605,-0.150661976
"Postcode 615, W1C 1LL",W1C 1LL,7,51.514044,-0.157256976
"Postcode 616, N19 5NL",N19 5NL,15,51.567859,-0.138775976
"Postcode 617, N21 2RH",N21 2RH,15,51.635777,-0.083337976
"Postcode 618, N2 0PL",N2 0PL,6,51.582381,-0.160944976
"Postcode 619, W1T 1RB",W1T 1RB,7,51.518055,-0.134551976
"Postcode 620, W1T 1PA",W1T 1PA,8,51.517255,-0.135146975
"Postcode 621, N1 5JE",N1 5JE,1,51.533446,-0.080790976
"Postcode 622, N1 5AQ",N1 5AQ,52,51.53671,-0.077480975
"Postcode 623, BR1 1HT",BR1 1HT,54,51.401521,0.014249025
"Postcode 624, RM12 4YB",RM12 4YB,25,51.553245,0.208184025
"Postcode 625, RM13 7RJ",RM13 7RJ,43,51.529735,0.189211025
"Postcode 626, W1K 5LS",W1K 5LS,1,51.513536,-0.150171975
"Postcode 627, RM8 1JT",RM8 1JT,317,51.562827,0.151310025
"Postcode 628, N8 9TN",N8 9TN,2,51.579839,-0.123088975
"Postcode 629, NW2 6JN",NW2 6JN,34,51.561204,-0.221599976
"Postcode 630, NW2 6NH",NW2 6NH,43,51.561824,-0.220421976
"Postcode 631, N1 0JH",N1 0JH,3,51.536216,-0.112381976
"Postcode 632, N1 3PJ",N1 3PJ,1,51.54596,-0.087186976
"Postcode 633, N17 8DP",N17 8DP,528,51.605555,-0.070789976
"Postcode 634, N17 9QU",N17 9QU,1399,51.592335,-0.056566975
"Postcode 635, N17 9PE",N17 9PE,2,51.588589,-0.064391975
"Postcode 636, N17 9AR",N17 9AR,1,51.592548,-0.065075975
"Postcode 637, RM8 2LU",RM8 2LU,36,51.545223,0.116009025
"Postcode 638, RM8 2HF",RM8 2HF,8,51.54183,0.112650024
"Postcode 639, N15 6EP",N15 6EP,37,51.578756,-0.082060976
"Postcode 640, N1 9NG",N1 9NG,589,51.530917,-0.118425976
"Postcode 641, N1 9EG",N1 9EG,7,51.532906,-0.120610975
"Postcode 642, N18 2TY",N18 2TY,53,51.617096,-0.063930975
"Postcode 643, N18 2QP",N18 2QP,17,51.615293,-0.061435975
"Postcode 644, NW10 0UF",NW10 0UF,184,51.552972,-0.253062975
"Postcode 645, NW10 4RT",NW10 4RT,9,51.534853,-0.245773975
"Postcode 646, NW3 6HN",NW3 6HN,2,51.552688,-0.188697975
"Postcode 647, NW3 6NS",NW3 6NS,2,51.554196,-0.176881975
"Postcode 648, NW3 7RX",NW3 7RX,1,51.558563,-0.187151975
"Postcode 649, NW3 7NF",NW3 7NF,1,51.560965,-0.183709976
"Postcode 650, NW7 3HS",NW7 3HS,168,51.627391,-0.256423975
"Postcode 651, W14 0DT",W14 0DT,178,51.500294,-0.218352976
"Postcode 652, W14 0JY",W14 0JY,1,51.497661,-0.213153975
"Postcode 653, N12 8TF",N12 8TF,129,51.623129,-0.179638975
"Postcode 654, N12 8QU",N12 8QU,10,51.622384,-0.178021975
"Postcode 655, CR7 6DL",CR7 6DL,157,51.394355,-0.121748976
"Postcode 656, EC4Y 0DT",EC4Y 0DT,17,51.511953,-0.108315976
"Postcode 657, WC1A 2EA",WC1A 2EA,15,51.517947,-0.121485975
"Postcode 658, RM10 9SR",RM10 9SR,209,51.538973,0.157453025
"Postcode 659, RM10 9NL",RM10 9NL,4,51.529593,0.154558025
"Postcode 660, RM1 3HD",RM1 3HD,1,51.578407,0.182873025
"Postcode 661, RM1 3BS",RM1 3BS,256,51.581745,0.187637025
"Postcode 662, RM13 8UH",RM13 8UH,309,51.511598,0.172200024
"Postcode 663, RM13 9JS",RM13 9JS,1,51.523067,0.208640025
"Postcode 664, RM13 9AB",RM13 9AB,13,51.519364,0.197074024
"Postcode 665, RM7 0AB",RM7 0AB,1039,51.570143,0.170731025
"Postcode 666, RM9 6LN",RM9 6LN,537,51.520131,0.141888025
"Postcode 667, W9 3NF",W9 3NF,19,51.525153,-0.203860976
"Postcode 668, N4 3PX",N4 3PX,41,51.569042,-0.112018976
"Postcode 669, N4 3NS",N4 3NS,70,51.562539,-0.110253976
"Postcode 670, N8 8HD",N8 8HD,14,51.579354,-0.125330975
"Postcode 671, SE16 5EJ",SE16 5EJ,61,51.505197,-0.033892976
"Postcode 672, SE8 5JF",SE8 5JF,1,51.484873,-0.040256975
"Postcode 673, SE1 7QD",SE1 7QD,28,51.498204,-0.106792975
"Postcode 674, SE17 1NF",SE17 1NF,60,51.490912,-0.094043976
"Postcode 675, E3 5AA",E3 5AA,26,51.52716,-0.034475975
"Postcode 676, EC1V 2NP",EC1V 2NP,203,51.527302,-0.088919976
"Postcode 677, NW2 5PB",NW2 5PB,2,51.548714,-0.237173976
"Postcode 678, W12 8BN",W12 8BN,1,51.502119,-0.233222975
"Postcode 679, WC1X 9HR",WC1X 9HR,6,51.529898,-0.119361976
"Postcode 680, WC2B 5RE",WC2B 5RE,69,51.51566,-0.124243976
"Postcode 681, WC2R 0QU",WC2R 0QU,504,51.50888,-0.125357975
"Postcode 682, DA15 7DR",DA15 7DR,29,51.43132,0.101966025
"Postcode 683, DA1 4SY",DA1 4SY,1,51.46248,0.185573025
"Postcode 684, DA14 5AH",DA14 5AH,44,51.414055,0.125334024
"Postcode 685, DA14 6HA",DA14 6HA,23,51.425407,0.103763024
"Postcode 686, EC3A 7BX",EC3A 7BX,2058,51.515177,-0.078257976
"Postcode 687, EN4 9PH",EN4 9PH,14,51.65091,-0.170604975
"Postcode 688, TW7 7BU",TW7 7BU,24,51.465632,-0.322855976
"Postcode 689, TW9 1LZ",TW9 1LZ,152,51.460276,-0.306829976
"Postcode 690, EC4M 9BR",EC4M 9BR,582,51.513014,-0.093971976
"Postcode 691, UB1 1SU",UB1 1SU,77,51.510626,-0.375569976
"Postcode 692, UB1 2JW",UB1 2JW,37,51.514112,-0.372814976
"Postcode 693, UB1 2AZ",UB1 2AZ,3,51.513719,-0.380856976
"Postcode 694, N12 9QG",N12 9QG,15,51.615032,-0.176297976
"Postcode 695, UB1 3HX",UB1 3HX,197,51.514235,-0.364235976
"Postcode 696, UB1 3HZ",UB1 3HZ,187,51.519236,-0.366232975
"Postcode 697, UB2 4AB",UB2 4AB,640,51.504497,-0.372667975
"Postcode 698, UB2 4SB",UB2 4SB,195,51.507809,-0.360618975
"Postcode 699, UB3 2AP",UB3 2AP,12,51.516422,-0.426160976
"Postcode 700, UB3 4QH",UB3 4QH,7,51.501226,-0.421525976
"Postcode 701, UB3 5LY",UB3 5LY,583,51.485344,-0.442174976
"Postcode 702, SE5 8NJ",SE5 8NJ,1,51.471582,-0.081630976
"Postcode 703, E2 8JD",E2 8JD,12,51.532847,-0.076042975
"Postcode 704, E2 8BW",E2 8BW,44,51.534393,-0.075992976
"Postcode 705, UB4 0DL",UB4 0DL,1,51.521391,-0.405881975
"Postcode 706, UB4 0UG",UB4 0UG,3,51.514057,-0.398282976
"Postcode 707, EC1R 0BS",EC1R 0BS,2,51.526012,-0.105307975
"Postcode 708, SE6 3ND",SE6 3ND,31,51.427222,-0.030163975
"Postcode 709, EC1R 4PQ",EC1R 4PQ,60,51.522741,-0.112693975
"Postcode 710, E1 1HE",E1 1HE,56,51.515426,-0.062263975
"Postcode 711, E11 2AQ",E11 2AQ,23,51.578105,0.025555025
"Postcode 712, E11 2AN",E11 2AN,14,51.579883,0.025172024
"Postcode 713, E11 2XA",E11 2XA,1,51.57918,0.025790025
"Postcode 714, E13 0QZ",E13 0QZ,47,51.537643,0.030968025
"Postcode 715, E14 6LP",E14 6LP,124,51.51297,-0.014232975
"Postcode 716, E14 6PB",E14 6PB,1,51.516442,-0.015335975
"Postcode 717, E14 0NP",E14 0NP,1,51.512248,-0.006753976
"Postcode 718, E15 3NW",E15 3NW,84,51.531331,0.003220024
"Postcode 719, E17 3LQ",E17 3LQ,3,51.589205,-0.001899976
"Postcode 720, E17 3JL",E17 3JL,1,51.58628,-0.005449976
"Postcode 721, E17 5DP",E17 5DP,236,51.599489,-0.024439975
"Postcode 722, E17 5BD",E17 5BD,43,51.595831,-0.026269975
"Postcode 723, E17 5QB",E17 5QB,9,51.598327,-0.039416976
"Postcode 724, E17 6JR",E17 6JR,20,51.587295,-0.037914976
"Postcode 725, E17 7HB",E17 7HB,1,51.581263,-0.036427975
"Postcode 726, E17 7EB",E17 7EB,3,51.584568,-0.033499975
"Postcode 727, E18 2DF",E18 2DF,88,51.584451,0.019976025
"Postcode 728, E5 8LJ",E5 8LJ,1,51.551565,-0.058867975
"Postcode 729, E4 6AP",E4 6AP,9,51.63325,0.008156024
"Postcode 730, E5 0EN",E5 0EN,2,51.554232,-0.037029975
"Postcode 731, E6 1BU",E6 1BU,19,51.537853,0.042715024
"Postcode 732, E6 1AJ",E6 1AJ,6,51.537652,0.035640024
"Postcode 733, E6 6LR",E6 6LR,33,51.5189,0.063041025
"Postcode 734, E7 0AD",E7 0AD,5,51.553024,0.021425024
"Postcode 735, SW11 5AY",SW11 5AY,1,51.46996,-0.157146976
"Postcode 736, E8 4BD",E8 4BD,10,51.541448,-0.075737975
"Postcode 737, E8 4EG",E8 4EG,4,51.537882,-0.077113976
"Postcode 738, E9 5AZ",E9 5AZ,11,51.544966,-0.042721975
"Postcode 739, E9 5SD",E9 5SD,5,51.545847,-0.041601975
